0
0
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.52,0.01,0.47>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.19,0.01,0.8>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.34,0.01,0.65>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.52,0.01,0.47>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.52,0.01,0.47>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.52,0.01,0.47>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.52,0.01,0.47>}] generated by model agent_sir_config_62
48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.51,0.01,0.48>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.51,0.01,0.48>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.51,0.01,0.48>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.51,0.01,0.48>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.51,0.01,0.48>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.51,0.01,0.48>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.18,0.01,0.81>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.33,0.01,0.66>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.51,0.01,0.48>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.51,0.01,0.48>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.51,0.01,0.48>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.51,0.01,0.48>}] generated by model agent_sir_config_62
49
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.5,0.01,0.49>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.5,0.01,0.49>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.5,0.01,0.49>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.5,0.01,0.49>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.5,0.01,0.49>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.5,0.01,0.49>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.17,0.01,0.82>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.32,0.01,0.67>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.5,0.01,0.49>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.5,0.01,0.49>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.5,0.01,0.49>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.5,0.01,0.49>}] generated by model agent_sir_config_62
50
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.49,0.01,0.5>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.49,0.01,0.5>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.49,0.01,0.5>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.49,0.01,0.5>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.49,0.01,0.5>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.49,0.01,0.5>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.16,0.01,0.83>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.31,0.01,0.68>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.49,0.01,0.5>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.49,0.01,0.5>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.49,0.01,0.5>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.49,0.01,0.5>}] generated by model agent_sir_config_62
51
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.48,0.01,0.51>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.48,0.01,0.51>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.48,0.01,0.51>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.48,0.01,0.51>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.48,0.01,0.51>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.48,0.01,0.51>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.15,0.01,0.84>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.3,0.01,0.69>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.48,0.01,0.51>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.48,0.01,0.51>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.48,0.01,0.51>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.48,0.01,0.51>}] generated by model agent_sir_config_62
52
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.47,0.01,0.52>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.47,0.01,0.52>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.47,0.01,0.52>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.47,0.01,0.52>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.47,0.01,0.52>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.47,0.01,0.52>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.14,0.01,0.85>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.29,0.01,0.7>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.47,0.01,0.52>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.47,0.01,0.52>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.47,0.01,0.52>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.47,0.01,0.52>}] generated by model agent_sir_config_62
53
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.46,0.01,0.53>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.46,0.01,0.53>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.46,0.01,0.53>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.46,0.01,0.53>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.46,0.01,0.53>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.46,0.01,0.53>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.13,0.01,0.86>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.28,0.01,0.71>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.46,0.01,0.53>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.46,0.01,0.53>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.46,0.01,0.53>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.46,0.01,0.53>}] generated by model agent_sir_config_62
54
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.45,0.01,0.54>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.45,0.01,0.54>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.45,0.01,0.54>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.45,0.01,0.54>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.45,0.01,0.54>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.45,0.01,0.54>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.12,0.01,0.87>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.27,0.01,0.72>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.45,0.01,0.54>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.45,0.01,0.54>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.45,0.01,0.54>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.45,0.01,0.54>}] generated by model agent_sir_config_62
55
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.44,0.01,0.55>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.44,0.01,0.55>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.44,0.01,0.55>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.44,0.01,0.55>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.44,0.01,0.55>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.44,0.01,0.55>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.11,0.01,0.88>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.26,0.01,0.73>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.44,0.01,0.55>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.44,0.01,0.55>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.44,0.01,0.55>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.44,0.01,0.55>}] generated by model agent_sir_config_62
56
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.43,0.01,0.56>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.43,0.01,0.56>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.43,0.01,0.56>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.43,0.01,0.56>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.43,0.01,0.56>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.43,0.01,0.56>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.1,0.01,0.89>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.25,0.01,0.74>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.43,0.01,0.56>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.43,0.01,0.56>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.43,0.01,0.56>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.43,0.01,0.56>}] generated by model agent_sir_config_62
57
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.42,0.01,0.57>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.42,0.01,0.57>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.42,0.01,0.57>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.42,0.01,0.57>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.42,0.01,0.57>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.42,0.01,0.57>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.09,0.01,0.9>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.24,0.01,0.75>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.42,0.01,0.57>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.42,0.01,0.57>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.42,0.01,0.57>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.42,0.01,0.57>}] generated by model agent_sir_config_62
58
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.41,0.01,0.58>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.41,0.01,0.58>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.41,0.01,0.58>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.41,0.01,0.58>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.41,0.01,0.58>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.41,0.01,0.58>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.08,0.01,0.91>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.23,0.01,0.76>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.41,0.01,0.58>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.41,0.01,0.58>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.41,0.01,0.58>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.41,0.01,0.58>}] generated by model agent_sir_config_62
59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.4,0.01,0.59>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.4,0.01,0.59>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.4,0.01,0.59>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.4,0.01,0.59>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.4,0.01,0.59>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.4,0.01,0.59>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.07,0.01,0.92>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.22,0.01,0.77>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.4,0.01,0.59>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.4,0.01,0.59>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.4,0.01,0.59>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.4,0.01,0.59>}] generated by model agent_sir_config_62
60
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.39,0.01,0.6>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.39,0.01,0.6>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.39,0.01,0.6>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.39,0.01,0.6>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.39,0.01,0.6>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.39,0.01,0.6>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.06,0.01,0.93>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.21,0.01,0.78>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.39,0.01,0.6>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.39,0.01,0.6>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.39,0.01,0.6>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.39,0.01,0.6>}] generated by model agent_sir_config_62
61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.38,0.01,0.61>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.38,0.01,0.61>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.38,0.01,0.61>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.38,0.01,0.61>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.38,0.01,0.61>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.38,0.01,0.61>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.05,0.01,0.94>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.2,0.01,0.79>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.38,0.01,0.61>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.38,0.01,0.61>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.38,0.01,0.61>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.38,0.01,0.61>}] generated by model agent_sir_config_62
62
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.37,0.01,0.62>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.37,0.01,0.62>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.37,0.01,0.62>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.37,0.01,0.62>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.37,0.01,0.62>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.37,0.01,0.62>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.04,0.01,0.95>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.19,0.01,0.8>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.37,0.01,0.62>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.37,0.01,0.62>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.37,0.01,0.62>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.37,0.01,0.62>}] generated by model agent_sir_config_62
63
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.36,0.01,0.63>}] generated by model agent_sir_config_10
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {11 ; <142907,0.36,0.01,0.63>}] generated by model agent_sir_config_11
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {12 ; <923598,0.36,0.01,0.63>}] generated by model agent_sir_config_12
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {13 ; <747101,0.36,0.01,0.63>}] generated by model agent_sir_config_13
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {24 ; <8164361,0.36,0.01,0.63>}] generated by model agent_sir_config_24
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {35 ; <13448494,0.36,0.01,0.63>}] generated by model agent_sir_config_35
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {46 ; <1278365,0.04,0,0.96>}] generated by model agent_sir_config_46
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {47 ; <1098352,0.18,0.01,0.81>}] generated by model agent_sir_config_47
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {48 ; <4067175,0.36,0.01,0.63>}] generated by model agent_sir_config_48
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {59 ; <4648055,0.36,0.01,0.63>}] generated by model agent_sir_config_59
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {61 ; <41786,0.36,0.01,0.63>}] generated by model agent_sir_config_61
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {62 ; <35944,0.36,0.01,0.63>}] generated by model agent_sir_config_62
64
[cadmium::celldevs::cell_ports_def<std::string, sir>::cell_out: {10 ; <519716,0.35,0.01,0.64>}] generated by model agent_sir_config_10
